관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 영등포구,경인로 861 cu편의점,영등포동3가 10,생활방범,3,,360도 전방면,30,Aug-18,02-2670-4067,37.51716412,126.9083863,2020-05-06
서울특별시 영등포구,영중로10길 32-4,영등포동3가 24-2,생활방범,4,,360도 전방면,30,Aug-18,02-2670-4067,37.51843831,126.9086404,2020-05-06
서울특별시 영등포구,영중로10길 35,영등포동3가 3-7,생활방범,4,,360도 전방면,30,Aug-18,02-2670-4067,37.51853263,126.9093554,2020-05-06
서울특별시 영등포구,영중로4길 31 원당감자탕앞 사거리,영등포동3가 13-9,생활방범,4,,360도 전방면,30,Oct-18,02-2670-4067,37.5179259,126.9096378,2020-05-06
서울특별시 영등포구,영등포로 264-11,영등포동3가 1-32,생활방범,4,,360도 전방면,30,Oct-18,02-2670-4067,37.51828927,126.9104338,2020-05-06
서울특별시 영등포구,경인로 102길 2 영등포역 6번출구 앞,영등포동 618-465,생활방범,4,,360도 전방면,30,Oct-18,02-2670-4067,37.51624552,126.9065106,2020-05-06
서울특별시 영등포구,경인로 836,영등포동 423-107,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.51590869,126.9056425,2020-05-06
서울특별시 영등포구,경인로100길 6 요셉의원앞,영등포동 423-57,생활방범,4,,360도 전방면,30,Dec-16,02-2670-4067,37.51548613,126.9050792,2020-05-06
서울특별시 영등포구,영등포로36길 1,영등포동4가 69-1,생활방범,4,,360도 전방면,30,Sep-12,02-2670-4067,37.51900688,126.9035582,2020-05-06
서울특별시 영등포구,영중로33길 5,영등포동8가 30-1,생활방범,4,,360도 전방면,30,Jan-13,02-2670-4067,37.5261683,126.904855,2020-05-06
서울특별시 영등포구,영중로3길 8,영등포동4가 433-24,생활방범,2,,360도 전방면,30,Sep-12,02-2670-4067,37.51671626,126.9052634,2020-05-06
서울특별시 영등포구,버드나루로14가길 8,영등포동7가 94-41,생활방범,4,,360도 전방면,30,Sep-12,02-2670-4067,37.52663968,126.9094368,2020-05-06
서울특별시 영등포구,버드나루로 14가길 8,영등포동7가 94-41,생활방범,5,,360도 전방면,30,Sep-12,02-2670-4067,37.52590212,126.909845,2020-05-06
서울특별시 영등포구,버드나루로3길 5,,생활방범,3,,360도 전방면,30,Dec-18,02-2670-4067,37.52091455,126.9115402,2020-05-06
서울특별시 영등포구,버드나루로7길 7,,생활방범,4,,360도 전방면,30,Oct-19,02-2670-4067,37.5230858,126.9101272,2020-05-06
서울특별시 영등포구,버드나루로14길 9,,생활방범,5,,360도 전방면,30,Oct-19,02-2670-4067,37.525831,126.91038,2020-05-06
서울특별시 영등포구,경인로114길 12,,생활방범,3,,360도 전방면,30,Oct-19,02-2670-4067,37.51853865,126.9142955,2020-05-06
서울특별시 영등포구,영등포로37길 15,,생활방범,3,,360도 전방면,30,Oct-19,02-2670-4067,37.52169862,126.90562,2020-05-06
서울특별시 영등포구,영등포동4가 442-2,,생활방범,2,,360도 전방면,30,Oct-19,02-2670-4067,37.51630637,126.9023287,2020-05-06
서울특별시 영등포구,경인로 809,,생활방범,4,,360도 전방면,30,Oct-19,02-2670-4067,37.51528588,126.9028624,2020-05-06
서울특별시 영등포구,영등포동 418-38,,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.51532997,126.9039888,2020-05-06
서울특별시 영등포구,경인로 827-1,,생활방범,3,,360도 전방면,30,Jun-12,02-2670-4067,37.51595855,126.9048478,2020-05-06
서울특별시 영등포구,경인로 833-1,,생활방범,2,,360도 전방면,30,Dec-14,02-2670-4067,37.51619165,126.9055578,2020-05-06
서울특별시 영등포구,영중로 52-1,,생활방범,3,,360도 전방면,30,Sep-15,02-2670-4067,37.52105374,126.9050757,2020-05-06
서울특별시 영등포구,국회대로53길 1,,생활방범,4,,360도 전방면,30,Dec-18,02-2670-4067,37.52562876,126.9070118,2020-05-06
서울특별시 영등포구,영중로 5-2,,생활방범,4,,360도 전방면,30,Feb-11,02-2670-4067,37.51709099,126.9060996,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원1(관리동),영등포본동 582-6 영등포공원1(관리동),생활방범,1,,360도 전방면,30,Feb-11,02-2670-4067,37.51581823,126.9121579,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원2(벽천분수대1),영등포본동 582-6 영등포공원2(벽천분수대1),생활방범,1,,360도 전방면,30,Apr-17,02-2670-4067,37.51492848,126.9114205,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원3(풋살경기장),영등포본동 582-6 영등포공원3(풋살경기장),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51451777,126.9109156,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원4(벽천분수대3),영등포본동 582-6 영등포공원4(벽천분수대3),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51470309,126.9117049,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원5(벽천분수대2),영등포본동 582-6 영등포공원5(벽천분수대2),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51488107,126.9114211,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원6(어린이놀이터),영등포본동 582-6 영등포공원6(어린이놀이터),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51387894,126.9102567,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원7(사각연못),영등포본동 582-6 영등포공원7(사각연못),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51577841,126.9103451,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원8(배드민턴),영등포본동 582-6 영등포공원8(배드민턴),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51630993,126.9117855,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원9(정문),영등포본동 582-6 영등포공원9(정문),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51524551,126.9117688,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원10(농구장),영등포본동 582-6 영등포공원10(농구장),생활방범,1,,360도 전방면,30,Sep-13,02-2670-4067,37.51648751,126.9117703,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원11(게이트볼장),영등포본동 582-6 영등포공원11(게이트볼장),생활방범,1,,360도 전방면,30,Jan-13,02-2670-4067,37.51635009,126.9113051,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원12(후문),영등포본동 582-6 영등포공원12(후문),생활방범,1,,360도 전방면,30,Sep-13,02-2670-4067,37.51530578,126.9095406,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원13(문화마당),영등포본동 582-6 영등포공원13(문화마당),생활방범,1,,360도 전방면,30,Feb-15,02-2670-4067,37.51455411,126.9108927,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원14(자연학습장),영등포본동 582-6 영등포공원14(자연학습장),생활방범,1,,360도 전방면,30,Sep-13,02-2670-4067,37.51383279,126.9098667,2020-05-06
서울특별시 영등포구,영등포동 649-1 위브마을마당공원1,영등포본동 649-1 위브마을마당공원1,생활방범,1,,360도 전방면,30,Jan-06,02-2670-4067,37.51486134,126.9123268,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원15,영등포본동 582-6 영등포공원15,생활방범,2,,360도 전방면,30,Sep-13,02-2670-4067,37.51500943,126.9113292,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원16,영등포본동 582-6 영등포공원16,생활방범,4,,360도 전방면,30,Sep-16,02-2670-4067,37.51544113,126.9108282,2020-05-06
서울특별시 영등포구,영등포동 582-6 영등포공원17,영등포본동 582-6 영등포공원17,생활방범,2,,360도 전방면,30,Dec-16,02-2670-4067,37.51653918,126.9111875,2020-05-06
서울특별시 영등포구,영신로9길 27,영등포본동 620-224,쓰레기단속,1,,360도 전방면,30,Dec-17,02-2670-4067,37.51191068,126.9062803,2020-05-06
서울특별시 영등포구,도신로 191-1,신길동 219-2,생활방범,3,,360도 전방면,30,Mar-18,02-2670-4067,37.51131343,126.9126286,2020-05-06
서울특별시 영등포구,"도신로53길 16,삼거리앞",신길동 160-7 삼거리앞,생활방범,3,,360도 전방면,30,Mar-18,02-2670-4067,37.51213014,126.9151024,2020-05-06
서울특별시 영등포구,신길로60길 15,신길동 188-326,생활방범,4,,360도 전방면,30,Oct-18,02-2670-4067,37.51331649,126.9123634,2020-05-06
서울특별시 영등포구,신길로62길 37,신길동 187-14,생활방범,3,,360도 전방면,30,Dec-19,02-2670-4067,37.51424601,126.9153377,2020-05-06
서울특별시 영등포구,영등포로60길 17,신길동 31-20,생활방범,4,,360도 전방면,30,Dec-19,02-2670-4067,37.51687699,126.9165459,2020-05-06
서울특별시 영등포구,영등포로62길 28-1,영등포동 573-22,생활방범,1,,360도 전방면,30,Dec-19,02-2670-4067,37.51618701,126.9148915,2020-05-06
서울특별시 영등포구,도림로112길 25-15,영등포동 645-49,생활방범,3,,360도 전방면,30,Dec-19,02-2670-4067,37.51015301,126.9024886,2020-05-06
서울특별시 영등포구,영신로20가길 5,영등포동 618-18,생활방범,4,,360도 전방면,30,Dec-19,02-2670-4067,37.51468426,126.9084706,2020-05-06
서울특별시 영등포구,"신길로 276,동도하이츠APT~영등포지하차도 사잇길",영등포동 585-25 동도하이츠APT ~ 영등포지하차도 사잇길,생활방범,3,,360도 전방면,30,Feb-20,02-2670-4067,37.51629493,126.9125733,2020-05-06
서울특별시 영등포구,영신로10길 13-2,영등포동 592-11,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51421493,126.9094746,2020-05-06
서울특별시 영등포구,영신로13길 2,영등포동 618-415,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.5137866,126.9078933,2020-05-06
서울특별시 영등포구,"영신로9나길 8,영일어린이집",영등포동 618-46 영일어린이집,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51320554,126.9065293,2020-05-06
서울특별시 영등포구,영신로19길 11-10,영등포동 618-72 경산오피스텔,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51375394,126.9070894,2020-05-06
서울특별시 영등포구,영등포동 647-3 영일어린이공원 놀이터,영등포동 647-3 영일어린이공원 놀이터,생활방범,1,,360도 전방면,30,Mar-20,02-2670-4067,37.51007093,126.903945,2020-05-06
서울특별시 영등포구,도신로53길 1-8,신길동 194-59,생활방범,1,,360도 전방면,30,Mar-20,02-2670-4067,37.51203976,126.9140221,2020-05-06
서울특별시 영등포구,"영신로15길 7,정립빌딩앞",영등포동 618-41 정립빌딩앞,생활방범,2,,360도 전방면,30,Mar-20,02-2670-4067,37.51378668,126.9074579,2020-05-06
서울특별시 영등포구,"영신로19길 34-1,근처 육교앞",영등포동 618-222 근처 육교앞,생활방범,1,,360도 전방면,30,Mar-20,02-2670-4067,37.51357464,126.903993,2020-05-06
서울특별시 영등포구,영신로11길 5,영등포동 618-27,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51342871,126.9078655,2020-05-06
서울특별시 영등포구,신길로60가길 15,신길동 188-394,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51286086,126.9115189,2020-05-06
서울특별시 영등포구,영신로9길 7,영등포동 620-323,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.512755,126.9080468,2020-05-06
서울특별시 영등포구,영신로9아길 2,영등포동 624-7,생활방범,1,,360도 전방면,30,Mar-20,02-2670-4067,37.51045229,126.9053195,2020-05-06
서울특별시 영등포구,"도신로43길 6,사거리앞",신길동 220-5 사거리앞,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51143157,126.9111197,2020-05-06
서울특별시 영등포구,도신로47가길 7-1,신길동 192-61,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51205423,126.9121063,2020-05-06
서울특별시 영등포구,신길로62길 17,신길동 185-1,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51484388,126.9135489,2020-05-06
서울특별시 영등포구,영등포로60길 11-5,신길동 44-13,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51626758,126.9163646,2020-05-06
서울특별시 영등포구,신길로60다길 14,신길동 186-127,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51359,126.9141025,2020-05-06
서울특별시 영등포구,영등포로62가길 4,신길동 48-7,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51574124,126.9163027,2020-05-06
서울특별시 영등포구,신길로62가길 7,신길동 184-28,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51469731,126.9159079,2020-05-06
서울특별시 영등포구,도신로51길 7-16,신길동 186-217,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51280277,126.9128666,2020-05-06
서울특별시 영등포구,영신로 24-5,영등포동 618-169,생활방범,2,,360도 전방면,30,Mar-20,02-2670-4067,37.5140508,126.9086935,2020-05-06
서울특별시 영등포구,경인로 820-15,영등포동 418-27,생활방범,5,,360도 전방면,30,Mar-20,02-2670-4067,37.5150076,126.9042579,2020-05-06
서울특별시 영등포구,영등포로62라길 2-5,신길동 38-7,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51642199,126.9152633,2020-05-06
서울특별시 영등포구,영신로9라길 6-14,영등포동 620-41,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51261234,126.9064198,2020-05-06
서울특별시 영등포구,영신로19길 9,영등포동 618-78,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51417341,126.906537,2020-05-06
서울특별시 영등포구,영신로20길 6-1,영등포동 618-63,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51514637,126.9084631,2020-05-06
서울특별시 영등포구,영등포로60길 29,신길동 35,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51690042,126.9148693,2020-05-06
서울특별시 영등포구,신길로62나길 15,신길동 171-17,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.515145,126.9166108,2020-05-06
서울특별시 영등포구,신길로58길 1,신길동 190-195,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51379799,126.9113238,2020-05-06
서울특별시 영등포구,영신로9길 21,영등포동 620-200,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51236205,126.9066464,2020-05-06
서울특별시 영등포구,영등포로60길 37-2,영등포동 572-7,생활방범,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51664908,126.914454,2020-05-06
서울특별시 영등포구,도신로43길 11,,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51187612,126.9111476,2020-05-06
서울특별시 영등포구,영신로9마길 2,,생활방범,5,,360도 전방면,30,Mar-20,02-2670-4067,37.5129458,126.9056559,2020-05-06
서울특별시 영등포구,도신로 235,,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.5122669,126.9169162,2020-05-06
서울특별시 영등포구,"도영로22길 38,푸르지오APT 113동 근처 삼거리앞",영등포동 647-3~푸르지오APT 113동 사이 삼거리앞,생활방범,2,,360도 전방면,30,Mar-20,02-2670-4067,37.51069393,126.9040738,2020-05-06
서울특별시 영등포구,"도신로29길 15,영일어린이공원앞 오거리",영등포동 647-3,생활방범,4,,360도 전방면,30,Mar-20,02-2670-4067,37.5100782,126.904547,2020-05-06
서울특별시 영등포구,영신로 16,영등포동 602-57,교통단속,5,,360도 전방면,30,Mar-20,02-2670-4067,37.51303776,126.908982,2020-05-06
서울특별시 영등포구,영신로19길 28,영등포동 618-271,교통단속,3,,360도 전방면,30,Mar-20,02-2670-4067,37.51348797,126.9050534,2020-05-06
서울특별시 영등포구,"영신로 37,영등포역 주변",영등포동 618-194 맞은편앞,교통단속,4,,360도 전방면,30,Mar-20,02-2670-4067,37.5148418,126.9077387,2020-05-06
서울특별시 영등포구,"도신로29길 28,영등포푸르지오APT 102동 부근 대로변앞",영등포동 647-4 영등포 푸르지오 102동 부근 대로변앞,교통단속,4,,360도 전방면,30,Mar-20,02-2670-4067,37.51248186,126.9016466,2020-05-06
서울특별시 영등포구,"영등포로64길 6,신길우성4차 APT 405동 출입구앞",신길동 171-5 신길우성4차 APT 405동 출입구앞,교통단속,3,,360도 전방면,30,Mar-20,02-2670-4067,37.5144351,126.9170957,2020-05-06
